folio,caja,usuario,dia,fecha,dia_semana,cantidad,producto,importe,valor,utilidad
40591,Caja 1,wendy,275,2024-11-22,Friday,1.0,Nubia 6010 Tab 280824,1799.0,1300.0,499.0
40592,Caja 1,wendy,275,2024-11-22,Friday,1.0,Clavel Abre Facil 360ml,20.0,17.52,2.48
40593,Caja 1,wendy,275,2024-11-22,Friday,1.0,Ruffles Mega Crunch Salsa Roja 42gr,17.0,12.84,4.16
40594,Caja 1,wendy,275,2024-11-22,Friday,1.0,Yoghurt Yoplait Fresa 220g 9140,15.0,9.89,5.11
40594,Caja 1,wendy,275,2024-11-22,Friday,4.0,COPIA CREDENCIAL,8.0,0.64,7.36
40595,Caja 1,wendy,275,2024-11-22,Friday,1.0,Coca Retornable 3LTS 3068,39.0,34.45,4.55
40596,Caja 1,wendy,275,2024-11-22,Friday,1.0,Shampoo Savile Control Caida 180ml,19.0,15.1,3.9
40597,Caja 1,wendy,275,2024-11-22,Friday,1.0,COCA RETORNABLE 3LTS PAQ 6PZA,213.0,201.26,11.74
40598,Caja 1,wendy,275,2024-11-22,Friday,2.0,VASO #8 BOSCO PAQ 50PZ,58.0,42.9,15.1
40599,Caja 1,wendy,275,2024-11-22,Friday,1.0,Salsa Valentina 370g,20.0,14.25,5.75
40599,Caja 1,wendy,275,2024-11-22,Friday,1.0,Ruffles Queso 52g,18.0,14.55,3.45
40599,Caja 1,wendy,275,2024-11-22,Friday,1.0,chips fuego 62g,21.0,16.8,4.2
40599,Caja 1,wendy,275,2024-11-22,Friday,1.0,Papas Barcel Toreadas 45gr,17.0,12.6,4.4
40600,Caja 1,wendy,275,2024-11-22,Friday,1.0,PEPSI 3LTS PAQ 8PZ,270.0,245.72,24.28
40601,Caja 1,wendy,275,2024-11-22,Friday,4.0,Servicio Domicilio,28.0,0.0,28.0
40601,Caja 1,wendy,275,2024-11-22,Friday,4.0,COCA RETORNABLE 3LTS PAQ 6PZA,852.0,805.04,46.96
40602,Caja 1,wendy,275,2024-11-22,Friday,1.0,Agua Ciel 600ml 307906,13.0,8.5,4.5
40602,Caja 1,wendy,275,2024-11-22,Friday,1.0,Coca Lata 355ml,21.0,16.81,4.19
40603,Caja 1,wendy,275,2024-11-22,Friday,1.0,Regalo Mediano Dama,20.0,13.47,6.53
40604,Caja 1,wendy,275,2024-11-22,Friday,1.0,HUEVO CRIO CONO 30PZ,77.0,70.83,6.17
40604,Caja 1,wendy,275,2024-11-22,Friday,1.0,NORTOMATE CAJA 2PZ,5.0,2.87,2.13
40604,Caja 1,wendy,275,2024-11-22,Friday,1.0,Concha vainilla 1pz 60g,11.0,8.2,2.8
40605,Caja 1,wendy,275,2024-11-22,Friday,1.0,Agua Ciel  Mineralizada 600ml 308248,18.0,12.75,5.25
40605,Caja 1,wendy,275,2024-11-22,Friday,1.0,Lente Aumento Piedritas Y Metalico,80.0,31.28,48.72
40606,Caja 1,wendy,275,2024-11-22,Friday,1.0,HUEVO CRIO CONO 30PZ,77.0,70.83,6.17
40607,Caja 1,wendy,275,2024-11-22,Friday,1.0,Galleta Chavalin,15.0,12.5,2.5
40608,Caja 1,wendy,275,2024-11-22,Friday,0.16,Queso De Hebra,20.0,17.35,2.65
40609,Caja 1,wendy,275,2024-11-22,Friday,1.0,Bolsa Basura Mediana 1pza,5.0,2.3,2.7
40610,Caja 1,wendy,275,2024-11-22,Friday,1.0,Agua Ciel 1lt 310883,15.0,9.85,5.15
40610,Caja 1,wendy,275,2024-11-22,Friday,1.0,Chip29 Telcel Sin Saldo Activar C/50 Saldo,29.0,1.0,28.0
40611,Caja 1,wendy,275,2024-11-22,Friday,1.0,Cucharas Chicas C/50pzas,12.0,7.38,4.62
40612,Caja 1,wendy,275,2024-11-22,Friday,1.0,Coca Cola 250ml Plastico,11.0,9.3,1.7
40612,Caja 1,wendy,275,2024-11-22,Friday,1.0,Fresca 600ml,19.0,15.04,3.96
40613,Caja 1,wendy,275,2024-11-22,Friday,1.0,Chivacola Botella Omnilife 600ml,18.0,11.51,6.49
40613,Caja 1,wendy,275,2024-11-22,Friday,1.0,Chipotles Barcel MasProducto 65gr,16.0,12.6,3.4
40614,Caja 1,wendy,275,2024-11-22,Friday,2.0,Terramicina En Pastilla 125mg $6.00 C/U,24.0,11.78,12.22
40615,Caja 1,wendy,275,2024-11-22,Friday,1.0,Prestobarba Permasharp,10.0,8.81,1.19
40616,Caja 1,wendy,275,2024-11-22,Friday,1.0,Bubbaloo Paleta Pik Pop Mango Chamoy 1pz,3.0,1.71,1.29
40617,Caja 1,wendy,275,2024-11-22,Friday,4.0,Cal 1kg,32.0,18.4,13.6
40618,Caja 1,wendy,275,2024-11-22,Friday,1.0,Queso Crema La Escondida 250g,17.0,14.0,3.0
40618,Caja 1,wendy,275,2024-11-22,Friday,0.16,Queso De Hebra,20.0,17.35,2.65
40619,Caja 1,wendy,275,2024-11-22,Friday,3.0,Cigarro Marlboro Individual 1Pza,18.0,10.56,7.44
40620,Caja 1,wendy,275,2024-11-22,Friday,1.0,Palmolive Oliva Y Aloe Vera 120g,20.0,13.5,6.5
40621,Caja 1,wendy,275,2024-11-22,Friday,1.0,Platanitos Fritos Y Chicharrones (bananitas),19.0,15.0,4.0
40622,Caja 1,wendy,275,2024-11-22,Friday,3.0,Suavelastic Etapa 5 Individual Jumbo,22.5,16.2,6.3
40622,Caja 1,wendy,275,2024-11-22,Friday,1.0,Nito 1Pza 62g,15.0,12.45,2.55
40622,Caja 1,wendy,275,2024-11-22,Friday,2.0,Cheetos Torcido Naranja 52g,28.0,22.26,5.74
40622,Caja 1,wendy,275,2024-11-22,Friday,1.0,Sabritas Sal Original 45g,18.0,14.55,3.45
40623,Caja 1,wendy,275,2024-11-22,Friday,1.0,Queso De Hebra,125.0,109.34,15.66
40624,Caja 1,wendy,275,2024-11-22,Friday,1.0,Nutrileche 1pza,20.0,17.38,2.62
40625,Caja 1,wendy,275,2024-11-22,Friday,2.0,Clorets Menta 2.8gr 2Pastillas,3.0,1.48,1.52
40626,Caja 1,wendy,275,2024-11-22,Friday,3.0,Galletas Animalitos 200g,30.0,23.37,6.63
40626,Caja 1,wendy,275,2024-11-22,Friday,1.0,Mayonesa #8 190g,26.0,22.81,3.19
40626,Caja 1,wendy,275,2024-11-22,Friday,1.0,Totopos 280G Normal,32.0,24.6,7.4
40626,Caja 1,wendy,275,2024-11-22,Friday,1.0,HUEVO CRIO 1/2 CONO,39.0,35.94,3.06
40626,Caja 1,wendy,275,2024-11-22,Friday,0.32,Jamon ARCOS Pavo Rebanado,25.0,21.88,3.12
40626,Caja 1,wendy,275,2024-11-22,Friday,1.0,Bolsa Asa Grande venta individual 1pz,2.0,0.81,1.19
40627,Caja 1,wendy,275,2024-11-22,Friday,0.16,Queso De Hebra,20.0,17.35,2.65
40628,Caja 1,wendy,275,2024-11-22,Friday,1.0,Azucar 1 Kg,19.0,17.03,1.97
40629,Caja 1,wendy,275,2024-11-22,Friday,1.0,Coca Retornable 3LTS 3068,39.0,34.45,4.55
40629,Caja 1,wendy,275,2024-11-22,Friday,1.0,Premier Higienico 425 Hjs,31.0,25.85,5.15
40630,Caja 1,wendy,275,2024-11-22,Friday,1.0,Mayonesa #8 190g,26.0,22.81,3.19
40630,Caja 1,wendy,275,2024-11-22,Friday,1.0,Pan bimbo Blanco Grande 640g,50.0,39.01,10.99
40630,Caja 1,wendy,275,2024-11-22,Friday,1.0,QUESO CASTEL PAQ 10PZA,14.0,10.0,4.0
40630,Caja 1,wendy,275,2024-11-22,Friday,0.26,Jamon ARCOS Pavo Rebanado,20.0,17.5,2.5
40631,Caja 1,wendy,275,2024-11-22,Friday,1.0,HUEVO CRIO 1/2 CONO,39.0,35.94,3.06
40632,Caja 1,wendy,275,2024-11-22,Friday,1.0,HUEVO CRIO 1/2 CONO,39.0,35.94,3.06
40633,Caja 1,wendy,275,2024-11-22,Friday,3.0,Cigarro Marlboro Individual 1Pza,18.0,10.56,7.44
40634,Caja 1,wendy,275,2024-11-22,Friday,1.0,Roles De Canela Pasas 365g,44.0,33.62,10.38
40635,Caja 1,wendy,275,2024-11-22,Friday,2.0,Lala deslactosada 1lit,50.0,40.44,9.56
40636,Caja 1,wendy,275,2024-11-22,Friday,1.0,Galletas Animalitos 200g,10.0,7.79,2.21
40636,Caja 1,wendy,275,2024-11-22,Friday,1.0,Toallitas Humedas Absorsec 90 Pzas,25.0,19.87,5.13
40637,Caja 1,wendy,275,2024-11-22,Friday,1.0,Pepsi Jumbo 3Lt,40.0,31.95,8.05
40637,Caja 1,wendy,275,2024-11-22,Friday,1.0,Fideo #2 La Moderna,9.0,6.55,2.45
40638,Caja 1,wendy,275,2024-11-22,Friday,1.0,Envios De Recargas,1.0,0.01,0.99
40638,Caja 1,wendy,275,2024-11-22,Friday,100.0,RECARGAS XTREME (MULTICEL-MINISUPER),100.0,95.0,5.0
40639,Caja 1,wendy,276,2024-11-23,Saturday,3.0,Huevo Crio Individual 1pza,9.0,7.17,1.83
40640,Caja 1,wendy,276,2024-11-23,Saturday,1.0,Nescafe Dolca 22gr Sobre Grande,15.0,12.58,2.42
40641,Caja 1,wendy,276,2024-11-23,Saturday,1.0,Tortillina Tia Rosa 306g,26.0,20.5,5.5
40641,Caja 1,wendy,276,2024-11-23,Saturday,0.5,Queso De Hebra,63.0,54.67,8.33
40641,Caja 1,wendy,276,2024-11-23,Saturday,1.0,Salsa Catsup 220gr Botella Plastico,14.0,10.42,3.58
40641,Caja 1,wendy,276,2024-11-23,Saturday,1.0,Jamon Fut Pavo Y Cerdo 196g,37.0,30.0,7.0
40642,Caja 1,wendy,276,2024-11-23,Saturday,1.0,Queso Amarillo Americano Villita 175gr 8147,30.0,22.25,7.75
40643,Caja 1,wendy,276,2024-11-23,Saturday,2.0,Pancrema 151g,28.0,16.34,11.66
40644,Caja 1,wendy,276,2024-11-23,Saturday,1.0,Arroz 1kg,22.0,19.51,2.49
40644,Caja 1,wendy,276,2024-11-23,Saturday,1.0,Bolsa Basura Grande 1pza,9.0,5.01,3.99
40644,Caja 1,wendy,276,2024-11-23,Saturday,0.06,Chile Guajillo 1pza,11.0,5.83,5.17
40645,Caja Icsi,JENNY,276,2024-11-23,Saturday,1.0,Sobre De Plastico T/Oficio Rondana25461 25493 25494 25455 25483 ,25.0,16.28,8.72
40645,Caja Icsi,JENNY,276,2024-11-23,Saturday,3.0,COPIA CREDENCIAL,6.0,0.48,5.52
40646,Caja 1,wendy,276,2024-11-23,Saturday,4.0,Huevo Crio Individual 1pza,12.0,9.56,2.44
40647,Caja 1,wendy,276,2024-11-23,Saturday,1.0,Pan Tostado Bimbo Normal,32.0,26.56,5.44
40648,Caja 1,wendy,276,2024-11-23,Saturday,1.0,Coca Jumbo 3lts 4745,49.0,41.73,7.27
40648,Caja 1,wendy,276,2024-11-23,Saturday,1.0,Fanta Jumbo Naranja 3lts,41.0,32.72,8.28
40649,Caja 1,wendy,276,2024-11-23,Saturday,1.0,HUEVO CRIO 1/2 CONO,39.0,35.94,3.06
40650,Caja 1,wendy,276,2024-11-23,Saturday,1.0,Tabcin Active X Par Morada 7501008499689,15.0,9.33,5.67
40652,Caja 1,wendy,276,2024-11-23,Saturday,1.0,Tortillina Tia Rosa 306g,26.0,20.5,5.5
40652,Caja 1,wendy,276,2024-11-23,Saturday,0.24,Queso De Hebra,30.0,26.03,3.97
40652,Caja 1,wendy,276,2024-11-23,Saturday,0.26,Jamon ARCOS Pavo Rebanado,20.0,17.5,2.5
40653,Caja 1,wendy,276,2024-11-23,Saturday,0.28,Queso Fresco,30.0,24.45,5.55
40654,Caja 1,wendy,276,2024-11-23,Saturday,1.0,HUEVO CRIO CONO 30PZ,77.0,70.83,6.17
40655,Caja 1,wendy,276,2024-11-23,Saturday,2.0,COCA RETORNABLE 3LTS PAQ 6PZA,426.0,402.52,23.48
40656,Caja 1,wendy,276,2024-11-23,Saturday,4.0,Chileancho 1pz,12.0,9.52,2.48
40657,Caja 1,wendy,276,2024-11-23,Saturday,1.0,Coca Retornable 3LTS 3068,39.0,34.45,4.55
40658,Caja 1,wendy,276,2024-11-23,Saturday,1.0,Sprite 3lts,41.0,32.75,8.25
40659,Caja Icsi,JENNY,276,2024-11-23,Saturday,1.0,Chip29 Telcel Sin Saldo Activar C/50 Saldo,29.0,1.0,28.0
40660,Caja 1,wendy,276,2024-11-23,Saturday,1.0,Tortillina Tia Rosa 306g,26.0,20.5,5.5
40660,Caja 1,wendy,276,2024-11-23,Saturday,0.16,Queso De Hebra,20.0,17.35,2.65
40660,Caja 1,wendy,276,2024-11-23,Saturday,0.19,Queso Fresco,20.0,16.3,3.7
40661,Caja 1,wendy,276,2024-11-23,Saturday,1.0,Nito 1Pza 62g,15.0,12.45,2.55
40661,Caja 1,wendy,276,2024-11-23,Saturday,1.0,Florentinas Fresa 83gr 017300,19.0,15.25,3.75
40661,Caja 1,wendy,276,2024-11-23,Saturday,1.0,Yoghurt Yoplait Durazno 330gr 9261,19.0,15.0,4.0
40662,Caja 1,wendy,276,2024-11-23,Saturday,2.0,Mamut 44g 513700,20.0,16.96,3.04
40663,Caja 1,wendy,276,2024-11-23,Saturday,1.0,Cloralex 950ml,16.0,13.03,2.97
40663,Caja 1,wendy,276,2024-11-23,Saturday,0.2,Queso De Hebra,25.0,21.69,3.31
40664,Caja 1,wendy,276,2024-11-23,Saturday,0.16,Queso De Hebra,20.0,17.35,2.65
40665,Caja 1,wendy,276,2024-11-23,Saturday,1.0,Emperador Combinado 109GR,19.0,15.25,3.75
40665,Caja 1,wendy,276,2024-11-23,Saturday,1.0,Emperador Chocolate 91g,14.0,10.2,3.8
40666,Caja 1,wendy,276,2024-11-23,Saturday,1.0,Fresca Jumbo 3lts,41.0,32.67,8.33
40666,Caja 1,wendy,276,2024-11-23,Saturday,5.0,Vaso Plastico Individual del #8 1pza,5.0,2.15,2.85
40666,Caja 1,wendy,276,2024-11-23,Saturday,1.0,Gansito Tradicional 1p 50g,17.0,12.45,4.55
40667,Caja 1,wendy,276,2024-11-23,Saturday,1.0,Cheetos Flamin Hot 52gr,14.0,11.13,2.87
40667,Caja 1,wendy,276,2024-11-23,Saturday,1.0,Cheetos Torcido Naranja 52g,14.0,11.13,2.87
40667,Caja 1,wendy,276,2024-11-23,Saturday,1.0,Concha vainilla 1pz 60g,11.0,8.2,2.8
40668,Caja 1,wendy,276,2024-11-23,Saturday,1.0,Peñafiel Agua Mineralizada 600,19.0,14.11,4.89
40671,Caja 1,wendy,276,2024-11-23,Saturday,1.0,Chupadedo Paleta Indiv 1pza,3.0,2.45,0.55
40672,Caja 1,wendy,276,2024-11-23,Saturday,1.0,Azucar 1 Kg,19.0,17.03,1.97
40672,Caja 1,wendy,276,2024-11-23,Saturday,1.0,Sal La Fina  1k,17.0,15.19,1.81
40673,Caja 1,wendy,276,2024-11-23,Saturday,6.0,Bombon Individual,6.0,5.04,0.96
40674,Caja 1,wendy,276,2024-11-23,Saturday,1.0,Pepsi Jumbo 3Lt,40.0,31.95,8.05
40675,Caja 1,wendy,276,2024-11-23,Saturday,0.4,Queso De Hebra,50.0,43.39,6.61
40676,Caja 1,wendy,276,2024-11-23,Saturday,1.0,Paketaxo Botanero 255g,54.0,44.8,9.2
40677,Caja 1,wendy,276,2024-11-23,Saturday,1.0,Cerillo Flama Grande,7.0,5.36,1.64
40678,Caja 1,wendy,276,2024-11-23,Saturday,1.0,Familiar XL 600hjas 4rollos,34.0,27.13,6.87
40678,Caja 1,wendy,276,2024-11-23,Saturday,1.0,Lala deslactosada 1lit,25.0,20.22,4.78
40678,Caja 1,wendy,276,2024-11-23,Saturday,1.0,Yoghurt Yoplait Piña Coco 330gr 9111,18.0,15.0,3.0
40678,Caja 1,wendy,276,2024-11-23,Saturday,1.0,Yoghurt Yoplait Durazno 330gr 9261,19.0,15.0,4.0
40679,Caja 1,wendy,276,2024-11-23,Saturday,1.0,Cheetos Flamin Hot 52gr,14.0,11.13,2.87
40680,Caja 1,wendy,276,2024-11-23,Saturday,0.61,Salchijocho Pavo Any Agranel,30.0,20.72,9.28
40681,Caja 1,wendy,276,2024-11-23,Saturday,1.0,Agua Ciel 1lt 310883,15.0,9.85,5.15
40681,Caja 1,wendy,276,2024-11-23,Saturday,1.0,Rebanadas Bimbo,8.0,6.56,1.44
40681,Caja 1,wendy,276,2024-11-23,Saturday,1.0,Power Mora 500ml,25.0,16.27,8.73
40682,Caja 1,wendy,276,2024-11-23,Saturday,1.0,Ace Accion Instantanea 500g,25.0,18.78,6.22
40682,Caja 1,wendy,276,2024-11-23,Saturday,1.0,Leche Nito Bebida Chocolate 236G,14.0,10.66,3.34
40682,Caja 1,wendy,276,2024-11-23,Saturday,1.0,NORSUIZA CAJITA 2PZA,5.0,3.53,1.47
40682,Caja 1,wendy,276,2024-11-23,Saturday,1.0,NORTOMATE CAJA 2PZ,5.0,2.87,2.13
40683,Caja 1,wendy,276,2024-11-23,Saturday,1.0,Prestobarba Guillette Ultragrip 2Hj,15.0,8.93,6.07
40684,Caja 1,wendy,276,2024-11-23,Saturday,1.0,Paketaxo Quexo Ch 70gr,19.0,14.55,4.45
40684,Caja 1,wendy,276,2024-11-23,Saturday,1.0,Peñafiel Naranjada 600ml,19.0,14.58,4.42
40685,Caja 1,wendy,276,2024-11-23,Saturday,1.0,Electrolit Coco 625ml,25.0,19.91,5.09
40685,Caja 1,wendy,276,2024-11-23,Saturday,1.0,Paracetamol ysa 750mg,5.0,2.26,2.74
40686,Caja 1,wendy,276,2024-11-23,Saturday,1.0,Queso Crema La Escondida 250g,17.0,14.0,3.0
40687,Caja Icsi,JENNY,276,2024-11-23,Saturday,174.0,Abono Clientes Pay Joy,174.0,170.52,3.48
40687,Caja Icsi,JENNY,276,2024-11-23,Saturday,1.0,Comision Pay Joy,15.0,0.01,14.99
40688,Caja 1,wendy,276,2024-11-23,Saturday,1.0,Platanitos Fritos Y Chicharrones (bananitas),19.0,15.0,4.0
40688,Caja 1,wendy,276,2024-11-23,Saturday,1.0,Donitas Espolvoreada C/8pza,23.0,18.04,4.96
40688,Caja 1,wendy,276,2024-11-23,Saturday,1.0,Bubbaloo Paleta Xtreme Fresa 1Pz,5.0,3.58,1.42
40688,Caja 1,wendy,276,2024-11-23,Saturday,1.0,Clorets Menta 2.8gr 2Pastillas,1.5,0.74,0.76
40688,Caja 1,wendy,276,2024-11-23,Saturday,1.0,Little Bites Party Cake 69g,15.0,12.3,2.7
40689,Caja 1,wendy,276,2024-11-23,Saturday,1.0,Paketaxo Quexo Ch 70gr,19.0,14.55,4.45
40689,Caja 1,wendy,276,2024-11-23,Saturday,1.0,Peñafiel  Naranjada 2L,31.0,25.63,5.37
40690,Caja 1,wendy,276,2024-11-23,Saturday,1.0,Mamut 44g 513700,10.0,8.48,1.52
40690,Caja 1,wendy,276,2024-11-23,Saturday,1.0,Papel Bond Cuadriculado,5.5,2.87,2.63
40690,Caja 1,wendy,276,2024-11-23,Saturday,1.0,Sponch piñacool 120gr.,18.0,16.8,1.2
40691,Caja 1,wendy,276,2024-11-23,Saturday,1.0,Sponch piñacool 120gr.,18.0,16.8,1.2
40692,Caja 1,wendy,276,2024-11-23,Saturday,1.0,Mayonesa #8 190g,26.0,22.81,3.19
40692,Caja 1,wendy,276,2024-11-23,Saturday,0.5,Salchijocho Pavo Any Agranel,24.5,16.93,7.57
40693,Caja 1,wendy,276,2024-11-23,Saturday,0.19,Queso Fresco,20.0,16.3,3.7
40694,Caja 1,wendy,276,2024-11-23,Saturday,0.5,Queso De Hebra,63.0,54.87,8.13
40694,Caja 1,wendy,276,2024-11-23,Saturday,10.0,Bombon Individual,10.0,8.4,1.6
40695,Caja Icsi,JENNY,276,2024-11-23,Saturday,525.0,MASTER XTREME MAYOREO RECARGA,499.8,488.25,11.55
40696,Caja 1,wendy,276,2024-11-23,Saturday,1.0,Coca Cola 400ml,15.0,11.86,3.14
40697,Caja 1,wendy,276,2024-11-23,Saturday,0.5,Queso De Hebra,63.0,54.87,8.13
40698,Caja 1,wendy,276,2024-11-23,Saturday,1.0,Mediacrema Lala 250g,15.0,12.92,2.08
40698,Caja 1,wendy,276,2024-11-23,Saturday,0.28,Queso Fresco,30.0,24.45,5.55
40699,Caja Icsi,JENNY,276,2024-11-23,Saturday,1.0,Cartulina Fluorescente Rosa,10.0,6.16,3.84
40699,Caja Icsi,JENNY,276,2024-11-23,Saturday,3.0,Silicon Barra Individual,9.0,4.68,4.32
40700,Caja Icsi,JENNY,276,2024-11-23,Saturday,5.0,Silicon Barra Individual,15.0,7.8,7.2
40701,Caja 1,wendy,276,2024-11-23,Saturday,1.0,HUEVO CRIO 1/2 CONO,39.0,35.94,3.06
40702,Caja 1,wendy,276,2024-11-23,Saturday,1.0,Coca Retornable 3LTS 3068,39.0,34.45,4.55
40703,Caja 1,wendy,276,2024-11-23,Saturday,1.0,Pepsi Jumbo 3Lt,40.0,31.95,8.05
40703,Caja 1,wendy,276,2024-11-23,Saturday,1.0,Peñafiel Twist Con Limon Y Sal 600ml,19.0,14.58,4.42
40704,Caja 1,wendy,276,2024-11-23,Saturday,1.0,Fanta Jumbo Fresa 3lts,41.0,32.71,8.29
40704,Caja 1,wendy,276,2024-11-23,Saturday,0.51,Salchijocho Pavo Any Agranel,25.0,17.27,7.73
40705,Caja 1,wendy,276,2024-11-23,Saturday,1.0,Arcoiris Gamesa 75 g 7500478021079,19.0,15.25,3.75
40705,Caja 1,wendy,276,2024-11-23,Saturday,1.0,HUEVO CRIO 1/2 CONO,39.0,35.94,3.06
40706,Caja 1,wendy,276,2024-11-23,Saturday,1.0,Suavelastic Recien Nacido C/17 Pza,66.0,55.02,10.98
40706,Caja 1,wendy,276,2024-11-23,Saturday,1.0,Vick Vaporub 12g,27.0,20.63,6.37
40706,Caja 1,wendy,276,2024-11-23,Saturday,1.0,Toallitas suavelastic 100pz,40.0,25.23,14.77
40707,Caja Icsi,JENNY,276,2024-11-23,Saturday,1.0,Coca Retornable 3LTS 3068,39.0,34.45,4.55
40707,Caja Icsi,JENNY,276,2024-11-23,Saturday,1.0,Pepsi Jumbo 3Lt,40.0,31.95,8.05
40708,Caja 1,wendy,276,2024-11-23,Saturday,1.0,Azucar 1 Kg,19.0,17.03,1.97
40708,Caja 1,wendy,276,2024-11-23,Saturday,2.0,HUEVO CRIO CONO 30PZ,154.0,141.66,12.34
40709,Caja 1,wendy,276,2024-11-23,Saturday,1.0,Pepsi Jumbo 3Lt,40.0,31.95,8.05
40710,Caja Icsi,JENNY,276,2024-11-23,Saturday,1.0,Chip29 Telcel Sin Saldo Activar C/50 Saldo,29.0,1.0,28.0
40710,Caja Icsi,JENNY,276,2024-11-23,Saturday,1.0,Mobile A1 Super Tavo 270924,399.0,230.0,169.0
40716,Caja Icsi,JENNY,276,2024-11-23,Saturday,1.0,Chip Telcel Con Saldo Activado 50 Saldo,80.0,15.0,65.0
40716,Caja Icsi,JENNY,276,2024-11-23,Saturday,1.0,I Mobil IM220 Tavo 270924,399.0,199.0,200.0
40711,Caja 1,wendy,276,2024-11-23,Saturday,0.32,Queso De Hebra,40.01,34.84,5.17
40712,Caja 1,wendy,276,2024-11-23,Saturday,1.0,Chivacola Botella Omnilife 600ml,18.0,11.51,6.49
40713,Caja 1,wendy,276,2024-11-23,Saturday,2.0,COCA RETORNABLE 3LTS PAQ 6PZA,426.0,402.52,23.48
40715,Caja 1,wendy,276,2024-11-23,Saturday,1.0,Axion Liquido 400ml,21.0,16.68,4.32
40715,Caja 1,wendy,276,2024-11-23,Saturday,1.0,Clarasol 500ml,7.0,5.66,1.34
40715,Caja 1,wendy,276,2024-11-23,Saturday,1.0,Bubbaloo Paleta Pik Pop Mango Chamoy 1pz,3.0,1.71,1.29
40715,Caja 1,wendy,276,2024-11-23,Saturday,1.0,Clorets Menta 2.8gr 2Pastillas,1.5,0.74,0.76
40717,Caja 1,wendy,276,2024-11-23,Saturday,0.28,Queso Fresco,30.0,24.45,5.55
40718,Caja 1,wendy,276,2024-11-23,Saturday,1.0,Queso Crema La Escondida 250g,17.0,14.0,3.0
40719,Caja 1,wendy,276,2024-11-23,Saturday,1.0,Nivea Milk Piel Extraseca 100ml,39.0,28.0,11.0
40720,Caja 1,wendy,276,2024-11-23,Saturday,1.0,Bran Frut 58G FRESA,13.0,9.84,3.16
40720,Caja 1,wendy,276,2024-11-23,Saturday,1.0,Leche Nito Bebida Chocolate 236G,14.0,10.66,3.34
40721,Caja 1,wendy,276,2024-11-23,Saturday,2.0,Aspirina Protec 100mg,12.0,0.2,11.8
40722,Caja 1,wendy,276,2024-11-23,Saturday,1.5,Queso De Hebra,187.5,164.6,22.9
40723,Caja 1,wendy,276,2024-11-23,Saturday,1.0,Bolero Negro 90ml,30.0,28.42,1.58
40724,Caja 1,wendy,276,2024-11-23,Saturday,0.19,Jamon ARCOS Pavo Rebanado,15.0,13.13,1.87
40725,Caja 1,wendy,276,2024-11-23,Saturday,1.0,Electrolit Coco 625ml,25.0,19.91,5.09
40726,Caja 1,wendy,276,2024-11-23,Saturday,4.0,Patrona 500 ml,84.0,72.0,12.0
40726,Caja 1,wendy,276,2024-11-23,Saturday,2.0,HUEVO CRIO CONO 30PZ,154.0,141.66,12.34
40727,Caja 1,wendy,276,2024-11-23,Saturday,0.24,Queso De Hebra,30.0,26.13,3.87
40728,Caja 1,wendy,276,2024-11-23,Saturday,1.0,Cheetos Palomitas Queso 29gr,14.0,11.13,2.87
40728,Caja 1,wendy,276,2024-11-23,Saturday,1.0,Yoplay Placer Sundae 145 Gr,17.0,11.61,5.39
40729,Caja 1,wendy,276,2024-11-23,Saturday,1.0,Palomitas Extramantequilla 85g,13.0,11.3,1.7
40729,Caja 1,wendy,276,2024-11-23,Saturday,1.0,Doritos Nacho 61gr,18.0,14.55,3.45
40729,Caja 1,wendy,276,2024-11-23,Saturday,1.0,Takis original mas 70 gr,19.0,15.12,3.88
40730,Caja Icsi,JENNY,276,2024-11-23,Saturday,1.0,Sabritas Adobadas 42gm,18.0,14.55,3.45
40730,Caja Icsi,JENNY,276,2024-11-23,Saturday,1.0,Chip Telcel Con Saldo Activado 50 Saldo,80.0,15.0,65.0
40731,Caja 1,wendy,276,2024-11-23,Saturday,1.2,Queso De Hebra,150.0,131.68,18.32
40731,Caja 1,wendy,276,2024-11-23,Saturday,0.5,Harina Selecta 1kg,11.0,7.98,3.02
40732,Caja Icsi,JENNY,276,2024-11-23,Saturday,1.0,Plativolos 90gr,16.0,13.44,2.56
40733,Caja 1,wendy,276,2024-11-23,Saturday,1.0,HUEVO CRIO 1/2 CONO,39.0,35.94,3.06
40734,Caja 1,wendy,276,2024-11-23,Saturday,3.0,Servicio Domicilio,21.0,0.0,21.0
40734,Caja 1,wendy,276,2024-11-23,Saturday,3.0,COCA RETORNABLE 3LTS PAQ 6PZA,639.0,603.78,35.22
40735,Caja 1,wendy,276,2024-11-23,Saturday,1.0,Queso De Hebra,125.0,109.73,15.27
40735,Caja 1,wendy,276,2024-11-23,Saturday,1.0,QUESO CREMA 1 BARRA,53.0,45.0,8.0
40736,Caja 1,wendy,276,2024-11-23,Saturday,5.0,Clorets Menta 2.8gr 2Pastillas,7.5,3.8,3.7
40737,Caja 1,wendy,276,2024-11-23,Saturday,1.0,HUEVO CRIO CONO 30PZ,77.0,70.83,6.17
40738,Caja 1,wendy,276,2024-11-23,Saturday,0.26,Jamon ARCOS Pavo Rebanado,20.0,17.5,2.5
40739,Caja 1,wendy,276,2024-11-23,Saturday,1.0,Crackets Rollo Grande 135G 101151,20.0,15.25,4.75
40739,Caja 1,wendy,276,2024-11-23,Saturday,1.0,Barritas Fresa Mas Galleta 75g,17.0,13.44,3.56
